Fiyat,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor_Hacmi,Motor_Gucu,Çekiş,Ort_Yakit_Tuketimi,Yakit_Deposu,Hizlanma_0_100_Sn,Agirlik,Silindir_Sayisi
250000.0,19 Kasım 2023,Fiat,Palio,1.4 EL,2001,270000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,6.1,51,170,1485,4.0
710000.0,19 Kasım 2023,Fiat,Egea,1.3 Multijet Urban,2018,44000.0,Düz,Dizel,Sedan,Füme,1248,95,Önden Çekiş,4.1,45,177,1580,4.0
785000.0,19 Kasım 2023,Ford,Focus,1.6 TDCi Trend X,2016,182000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,177,1550,4.0
685000.0,19 Kasım 2023,Peugeot,208,1.2 PureTech Access,2015,49500.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1199,83,Önden Çekiş,4.5,50,202,1945,4.0
635000.0,19 Kasım 2023,Toyota,Auris,1.4 D-4D Comfort Extra,2012,90000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1364,90,Önden Çekiş,4.8,55,215,1620,4.0
205000.0,19 Kasım 2023,Tofaş,Kartal,S,1997,130900.0,Düz,LPG & Benzin,Station wagon,Füme,1581,83,Arkadan İtiş,6.6,52,192,1800,4.0
750000.0,19 Kasım 2023,Ford,Focus,1.6 Ti-VCT Titanium,2013,176000.0,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1596,125,Önden Çekiş,6.0,55,167,1600,4.0
725000.0,19 Kasım 2023,Opel,Astra,1.3 CDTI Enjoy Active,2013,67000.0,Düz,Dizel,Hatchback/5,Beyaz,1248,95,Önden Çekiş,4.1,56,167,1600,4.0
585000.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC Dream,2007,261000.0,Düz,LPG & Benzin,Sedan,Siyah,1595,125,Önden Çekiş,6.7,50,190,1945,4.0
410000.0,19 Kasım 2023,Hyundai,Accent,1.3 Admire,2004,83500.0,Düz,Benzin,Sedan,Füme,1341,86,Önden Çekiş,6.7,45,196,1780,4.0
1150000.0,19 Kasım 2023,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,170000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,4.0,66,182,1630,4.0
699000.0,19 Kasım 2023,Fiat,Egea,1.4 Fire Urban Plus,2020,21000.0,Düz,Benzin,Sedan,Gri (metalik),1368,95,Önden Çekiş,5.7,45,180,1780,4.0
290000.0,19 Kasım 2023,Hyundai,Accent,1.5 CRDi Admire,2003,400000.0,Düz,Dizel,Sedan,Gri,1493,82,Önden Çekiş,5.5,45,193,1975,4.0
199000.0,19 Kasım 2023,Opel,Tigra,1.6,1998,253000.0,Düz,LPG & Benzin,Bilinmiyor,Diğer,1598,106,Önden Çekiş,7.7,46,166,1500,4.0
280000.0,19 Kasım 2023,Hyundai,Accent,1.3 LX,2000,131000.0,Otomatik,Benzin,Sedan,Altın,1341,86,Önden Çekiş,6.1,45,166,1500,4.0
405000.0,19 Kasım 2023,Renault,Clio,1.2 Authentique,2006,115000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1149,75,Önden Çekiş,5.9,55,166,1500,4.0
405000.0,19 Kasım 2023,Citroen,C4,1.6 HDi Attraction,2011,273000.0,Düz,Dizel,Hatchback/5,Beyaz,1560,93,Önden Çekiş,4.2,60,192,2035,4.0
510000.0,19 Kasım 2023,Ford,Fiesta,1.4 TDCi Titanium,2009,147350.0,Düz,Dizel,Hatchback/5,Bordo,1398,70,Önden Çekiş,4.2,45,185,1890,4.0
330000.0,19 Kasım 2023,Ford,Fiesta,1.4 TDCi Comfort,2005,266250.0,Düz,Dizel,Hatchback/5,Beyaz,1399,68,Önden Çekiş,4.3,45,215,1720,4.0
568500.0,19 Kasım 2023,Dacia,Sandero,1.5 dCi Stepway,2013,105000.0,Düz,Dizel,Hatchback/5,Siyah,1461,90,Önden Çekiş,4.0,50,185,1740,4.0
370000.0,19 Kasım 2023,Volkswagen,Passat,1.9 TDi Comfortline,2003,435000.0,Düz,Dizel,Sedan,Füme,1896,130,Önden Çekiş,5.6,62,195,1820,4.0
510000.0,19 Kasım 2023,Renault,Clio,1.5 dCi Touch,2013,189000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.6,45,170,1625,4.0
450000.0,19 Kasım 2023,Ford,Focus,1.6 Ghia,2006,300000.0,Otomatik,LPG & Benzin,Sedan,Gri,1596,100,Önden Çekiş,7.7,55,184,1580,4.0
525000.0,19 Kasım 2023,Opel,Astra,1.6 Classic Twinport,2006,226000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,103,Önden Çekiş,7.1,52,192,1770,4.0
455000.0,19 Kasım 2023,Renault,Megane,1.5 dCi Extreme,2008,199000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461,86,Önden Çekiş,4.7,60,190,1800,4.0
420500.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC ES,2005,303000.0,Otomatik,LPG & Benzin,Sedan,Bordo,1590,110,Önden Çekiş,7.0,50,163,1480,4.0
750000.0,19 Kasım 2023,Renault,Latitude,1.5 dCi Privilege,2013,154000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1461,110,Önden Çekiş,4.7,66,172,1565,4.0
1250000.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,66000.0,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1597,125,Önden Çekiş,6.3,46,196,1825,4.0
325000.0,19 Kasım 2023,Citroen,C4,1.6 HDi SX,2005,362500.0,Düz,Dizel,Hatchback/5,Siyah,1560,111,Önden Çekiş,4.8,60,175,1749,4.0
380000.0,19 Kasım 2023,Renault,Megane,1.6,2002,203000.0,Düz,Benzin,Hatchback/5,Gri,1598,90,Önden Çekiş,7.2,60,182,1982,4.0
555000.0,19 Kasım 2023,Renault,Clio,1.2 Joy,2013,43300.0,Düz,Benzin,Hatchback/5,Beyaz,1149,75,Önden Çekiş,5.5,45,178,1546,3.0
430000.0,19 Kasım 2023,Skoda,Fabia,1.2 Ambition,2013,143000.0,Düz,LPG & Benzin,Hatchback/5,Gri (metalik),1198,70,Önden Çekiş,5.5,45,155,1600,4.0
585000.0,19 Kasım 2023,Citroen,C-Elysee,1.6 BlueHDi Live,2018,133600.0,Düz,Dizel,Sedan,Beyaz,1560,100,Önden Çekiş,3.8,50,169,1555,4.0
550000.0,19 Kasım 2023,Ford,Fiesta,1.5 TDCi Trend,2013,233000.0,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,197,1693,4.0
232500.0,19 Kasım 2023,Opel,Vectra,2.0 CD,1997,400000.0,Düz,LPG & Benzin,Sedan,Füme,1998,136,Önden Çekiş,8.7,61,175,1735,4.0
350000.0,19 Kasım 2023,Ford,Fiesta,1.4 Titanium,2010,228000.0,Düz,LPG & Benzin,Hatchback/5,Gri (titanyum),1388,96,Önden Çekiş,5.7,42,170,1550,4.0
276000.0,19 Kasım 2023,Fiat,Brava,1.6 SX,2001,345000.0,Düz,Benzin,Hatchback/5,Gri,1581,103,Önden Çekiş,7.8,50,170,1450,4.0
272000.0,19 Kasım 2023,Renault,Laguna,1.6 RXE,2001,210000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598,107,Önden Çekiş,7.5,66,170,1450,4.0
425000.0,19 Kasım 2023,Fiat,Linea,1.3 Multijet Active Plus,2012,237000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,200,1770,4.0
975000.0,19 Kasım 2023,Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,2016,68500.0,Düz,Benzin,Sedan,Beyaz,1395,125,Önden Çekiş,5.3,55,176,1945,4.0
1350000.0,19 Kasım 2023,Peugeot,508,1.5 BlueHDI Allure,2020,58000.0,Otomatik,Dizel,Sedan,Gri,1499,130,Önden Çekiş,3.8,55,190,1895,4.0
392000.0,19 Kasım 2023,Ford,Focus,1.6 TDCi Trend,2006,259000.0,Düz,Dizel,Sedan,Gri,1560,110,Önden Çekiş,4.8,55,195,1550,4.0
368000.0,19 Kasım 2023,Renault,Clio,1.4 Authentique,2005,131000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1390,75,Önden Çekiş,7.1,50,192,1693,4.0
498500.0,19 Kasım 2023,Hyundai,Accent Era,1.4 Team,2008,109200.0,Düz,LPG & Benzin,Sedan,Siyah,1399,97,Önden Çekiş,6.5,45,162,1579,4.0
450000.0,19 Kasım 2023,Volkswagen,Bora,1.6 Pacific,2004,233000.0,Düz,LPG & Benzin,Sedan,Siyah,1595,105,Önden Çekiş,6.9,55,180,1460,4.0
425000.0,19 Kasım 2023,Fiat,Albea,Sole 1.3 Multijet Premio,2011,190000.0,Düz,Dizel,Sedan,Beyaz,1248,70,Önden Çekiş,4.7,48,170,1450,4.0
275000.0,19 Kasım 2023,Hyundai,Accent,1.5 CRDi Admire,2005,310000.0,Düz,Dizel,Sedan,Beyaz,1493,82,Önden Çekiş,5.5,45,194,1790,4.0
580000.0,19 Kasım 2023,Opel,Astra,1.6 Essentia Konfor,2012,175400.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1598,115,Önden Çekiş,6.5,52,190,1670,4.0
615000.0,19 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2017,155000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,178,1546,3.0
405000.0,19 Kasım 2023,Opel,Corsa,1.0 Eco Club,2004,126000.0,Yarı Otomatik,Benzin,Hatchback/5,Lacivert,973,58,Önden Çekiş,4.9,44,178,1546,3.0
508750.0,19 Kasım 2023,Ford,Focus,1.6 Titanium,2010,193000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1596,100,Önden Çekiş,6.7,55,186,1960,4.0
740000.0,19 Kasım 2023,Nissan,Note,1.5 dCi Tekna,2011,156000.0,Düz,Dizel,Hatchback/5,Diğer,1461,103,Önden Çekiş,5.1,46,174,1620,4.0
435000.0,19 Kasım 2023,Fiat,Linea,1.3 Multijet Active Plus,2012,150000.0,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.9,45,167,1600,4.0
610000.0,19 Kasım 2023,Seat,Ibiza,1.4 Sport Tourer Style,2014,112000.0,Düz,Benzin,Station wagon,Beyaz,1390,85,Önden Çekiş,5.9,45,215,1820,4.0
625000.0,19 Kasım 2023,Dacia,Sandero,0.9 TCe Stepway,2016,52000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),898,90,Önden Çekiş,5.1,50,192,1693,4.0
415000.0,19 Kasım 2023,Opel,Astra,1.6 GL,2000,261000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1598,100,Önden Çekiş,7.4,52,192,1684,4.0
430000.0,19 Kasım 2023,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,212000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,176,1646,3.0
735000.0,19 Kasım 2023,Ford,Focus,1.0 GTDi Style,2012,120000.0,Düz,Benzin,Sedan,Gri,999,125,Önden Çekiş,5.0,55,180,1450,4.0
621000.0,19 Kasım 2023,Renault,Clio,1.2 Icon,2013,69400.0,Düz,Benzin,Hatchback/5,Beyaz,1149,75,Önden Çekiş,5.5,45,175,1555,4.0
800000.0,19 Kasım 2023,Skoda,Octavia,1.6 TDI Ambition,2013,140000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598,105,Önden Çekiş,3.9,50,175,1670,4.0
1250000.0,19 Kasım 2023,Volkswagen,VW CC,1.4 TSi,2012,178000.0,Yarı Otomatik,Benzin,Bilinmiyor,Diğer,1390,160,Önden Çekiş,6.9,70,192,1684,4.0
660000.0,19 Kasım 2023,Fiat,Egea,1.4 Fire Urban Plus,2020,4200.0,Düz,Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,5.7,50,240,2320,4.0
320000.0,19 Kasım 2023,Fiat,Albea,1.2 EL,2004,230000.0,Düz,LPG & Benzin,Sedan,Beyaz,1242,80,Önden Çekiş,7.0,47,170,1425,3.0
557500.0,19 Kasım 2023,Chevrolet,Cruze,1.6,2010,150000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1598,124,Önden Çekiş,6.5,60,161,1550,4.0
635000.0,19 Kasım 2023,Nissan,Micra,1.2 Passion,2013,92000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1198,80,Önden Çekiş,5.4,41,205,2050,4.0
855000.0,19 Kasım 2023,Opel,Astra,1.6 CDTI Enjoy,2017,49000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,110,Önden Çekiş,3.7,52,192,1693,4.0
705000.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC Elegance,2011,257000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1595,125,Önden Çekiş,7.1,50,184,1625,4.0
345000.0,19 Kasım 2023,Geely,FC,1.5 GSL,2012,145000.0,Düz,LPG & Benzin,Sedan,Beyaz,1498,105,Önden Çekiş,7.4,50,175,1815,4.0
655000.0,19 Kasım 2023,Renault,Megane,1.5 dCi Joy,2017,230000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.7,49,165,1530,4.0
630000.0,19 Kasım 2023,Volkswagen,EOS,1.6 FSi Highline,2007,255000.0,Düz,Benzin,Bilinmiyor,Gri,1598,115,Önden Çekiş,7.6,55,165,1530,4.0
360000.0,19 Kasım 2023,Ford,Fiesta,1.4 TDCi Comfort,2005,268000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1399,68,Önden Çekiş,4.3,45,165,1530,4.0
270000.0,19 Kasım 2023,Nissan,Almera,1.5 Tekna,2007,183000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1498,98,Önden Çekiş,6.6,60,170,1450,4.0
261500.0,19 Kasım 2023,Opel,Vectra,2.0 GLS,1996,369000.0,Düz,LPG & Benzin,Sedan,Beyaz,1998,136,Önden Çekiş,8.7,61,167,1575,4.0
1650000.0,19 Kasım 2023,BMW,3 Serisi,320i ED 40th Year Edition,2015,78000.0,Otomatik,Benzin,Sedan,Mavi (metalik),1598,170,Arkadan İtiş,5.3,60,182,1650,4.0
465000.0,19 Kasım 2023,Kia,Rio,1.4 CRDi Fancy,2012,227000.0,Düz,Dizel,Hatchback/5,Kırmızı,1396,90,Önden Çekiş,4.5,43,170,1450,4.0
310000.0,19 Kasım 2023,Volvo,S40,2.0,2001,420000.0,Otomatik,LPG & Benzin,Sedan,Bordo,1948,136,Önden Çekiş,9.1,60,170,1450,4.0
795000.0,19 Kasım 2023,Opel,Astra,1.6 Edition Plus,2017,33700.0,Düz,Benzin,Sedan,Gri (Gümüş),1598,115,Önden Çekiş,6.5,56,169,1480,4.0
600000.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC ES,2004,322000.0,Düz,LPG & Benzin,Sedan,Lacivert,1590,110,Önden Çekiş,6.5,50,170,1489,4.0
610000.0,19 Kasım 2023,Opel,Astra,1.6 Essentia,2013,142000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Gri,1598,115,Önden Çekiş,6.3,52,190,1895,4.0
345000.0,19 Kasım 2023,Volkswagen,Golf,1.6 Comfortline,2001,313000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1595,105,Önden Çekiş,6.8,55,165,1280,4.0
660000.0,19 Kasım 2023,Renault,Latitude,1.5 dCi Expression,2013,205000.0,Düz,Dizel,Sedan,Siyah,1461,110,Önden Çekiş,5.0,66,182,1730,4.0
472000.0,19 Kasım 2023,Ford,Focus,1.6 TDCi Ghia,2007,305000.0,Düz,Dizel,Sedan,Füme,1560,110,Önden Çekiş,4.8,55,193,1765,4.0
903000.0,19 Kasım 2023,Mercedes - Benz,C,C 200 Kompressor Avantgarde,2008,206000.0,Otomatik,Benzin,Sedan,Lacivert,1796,184,Arkadan İtiş,8.7,66,160,1485,4.0
700000.0,19 Kasım 2023,Fiat,Egea,1.3 Multijet Urban,2016,102000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,160,1545,3.0
790000.0,18 Kasım 2023,Renault,Megane,1.5 dCi Touch,2017,181000.0,Düz,Dizel,Bilinmiyor,Diğer,1461,110,Önden Çekiş,3.7,47,193,1825,3.0
728000.0,19 Kasım 2023,Volkswagen,Golf,1.4 TSi Trendline,2012,148000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1390,122,Önden Çekiş,6.0,55,200,2010,4.0
485000.0,19 Kasım 2023,Ford,Fiesta,1.4 Comfort,2007,120000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1388,80,Önden Çekiş,6.2,45,174,1705,4.0
720000.0,19 Kasım 2023,Ford,Focus,1.6 Trend X,2012,174300.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1596,100,Önden Çekiş,6.7,55,190,1800,4.0
525000.0,19 Kasım 2023,Fiat,Egea,1.4 Fire Easy,2018,159000.0,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,192,1730,4.0
245000.0,19 Kasım 2023,Citroen,Saxo,1.6 VTS,1997,215000.0,Düz,Benzin,Hatchback/3,Gri,1587,122,Önden Çekiş,8.1,45,193,1975,4.0
310000.0,19 Kasım 2023,Toyota,Corolla,1.3 Terra,1999,370000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1332,86,Önden Çekiş,6.9,50,195,1595,4.0
430000.0,19 Kasım 2023,Hyundai,Getz,1.3 GLS,2005,210000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1341,82,Önden Çekiş,6.2,45,182,1555,4.0
750000.0,19 Kasım 2023,Opel,Astra,1.4 T Dynamic,2015,110000.0,Düz,Benzin,Hatchback/5,Mavi (metalik),1399,150,Önden Çekiş,5.5,52,188,1610,4.0
750000.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC Elegance,2008,140000.0,Otomatik,Benzin,Sedan,Gri (Gümüş),1595,125,Önden Çekiş,7.1,50,170,1570,3.0
560000.0,19 Kasım 2023,Seat,Leon,1.2 TSI Style,2011,177450.0,Düz,Benzin,Hatchback/5,Beyaz,1197,105,Önden Çekiş,5.4,55,168,1651,4.0
355000.0,19 Kasım 2023,Toyota,Corolla,1.6 Terra,2005,360000.0,Düz,LPG & Benzin,Sedan,Gri,1598,110,Önden Çekiş,6.5,55,164,1535,4.0
350000.0,19 Kasım 2023,Nissan,Primera,1.6 Tekna,2006,324000.0,Düz,LPG & Benzin,Sedan,Siyah,1596,109,Önden Çekiş,7.2,62,203,1915,4.0
1050000.0,19 Kasım 2023,Audi,A3,A3 Sedan 1.6 TDI Attraction,2015,160000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1598,110,Önden Çekiş,3.9,50,190,1693,4.0
650000.0,19 Kasım 2023,Fiat,Egea,1.4 Fire Mirror,2019,38000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,190,1693,4.0
630000.0,19 Kasım 2023,Volkswagen,Jetta,1.6 TDi Comfortline,2011,234000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1598,105,Önden Çekiş,4.7,55,176,1650,4.0
850000.0,19 Kasım 2023,Opel,Astra,1.6 Edition Plus,2017,114000.0,Düz,LPG & Benzin,Sedan,Siyah,1598,115,Önden Çekiş,6.5,56,160,1696,4.0
345000.0,19 Kasım 2023,Volvo,S40,2.0 T,2000,360000.0,Otomatik,LPG & Benzin,Sedan,Gri,1948,165,Önden Çekiş,9.2,60,171,1770,4.0
475000.0,19 Kasım 2023,Fiat,Linea,1.3 Multijet Active Plus,2014,170000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,183,1548,4.0
625000.0,19 Kasım 2023,Renault,Symbol,1.5 dCi Joy,2018,145000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,167,1544,4.0
580000.0,19 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2016,191000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,191,1705,4.0
445000.0,19 Kasım 2023,Renault,Megane,1.5 dCi Dynamique,2006,271000.0,Düz,Dizel,Sedan,Füme,1461,80,Önden Çekiş,4.6,60,197,1693,4.0
740000.0,19 Kasım 2023,Renault,Megane,1.5 dCi Touch,2016,228000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,3.8,49,197,1693,4.0
607500.0,19 Kasım 2023,Honda,Civic,1.6 i-DTEC Sport,2013,208000.0,Düz,Dizel,Hatchback/5,Beyaz,1597,120,Önden Çekiş,3.7,50,187,1730,4.0
475000.0,19 Kasım 2023,Peugeot,407,1.6 HDi Executive,2006,226000.0,Düz,Dizel,Sedan,Gri (metalik),1560,112,Önden Çekiş,5.3,66,170,1460,4.0
385000.0,19 Kasım 2023,Ford,Fiesta,1.4 TDCi Comfort,2007,193000.0,Düz,Dizel,Hatchback/5,Gri,1399,68,Önden Çekiş,4.3,45,170,1460,4.0
665000.0,19 Kasım 2023,Volkswagen,Polo,1.4 TDi Trendline,2015,163500.0,Düz,Dizel,Hatchback/5,Beyaz,1422,75,Önden Çekiş,3.6,45,188,1770,4.0
1950000.0,19 Kasım 2023,Mercedes - Benz,C,C 180 AMG,2016,70000.0,Otomatik,Benzin,Bilinmiyor,Diğer,1595,156,Arkadan İtiş,5.4,41,174,1655,4.0
709000.0,19 Kasım 2023,Opel,Astra,1.6 CDTI Sport,2014,174000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,136,Önden Çekiş,3.9,56,165,1505,4.0
210000.0,19 Kasım 2023,Tofaş,Doğan,SLX ie,1997,215000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1581,96,Arkadan İtiş,6.6,45,175,1580,4.0
280000.0,19 Kasım 2023,Dacia,Logan,1.4 Ambiance,2005,213.0,Düz,LPG & Benzin,Sedan,Bej,1390,75,Önden Çekiş,6.8,50,183,1730,4.0
525000.0,19 Kasım 2023,Volkswagen,Polo,1.2 TDi Trendline,2014,186000.0,Düz,Dizel,Hatchback/5,Beyaz,1199,75,Önden Çekiş,3.8,45,198,1672,3.0
715000.0,19 Kasım 2023,Hyundai,i20,1.4 CRDi Style,2016,90000.0,Düz,Dizel,Hatchback/5,Beyaz,1396,90,Önden Çekiş,4.1,45,180,1780,4.0
883000.0,19 Kasım 2023,Renault,Megane,1.6 Joy,2018,71000.0,Düz,Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.3,49,175,1885,4.0
665000.0,19 Kasım 2023,Volkswagen,Polo,1.4 Chrome Edition,2013,114000.0,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1390,85,Önden Çekiş,5.8,45,172,1560,4.0
300000.0,19 Kasım 2023,Opel,Vectra,2.0 GLS,1997,221000.0,Düz,LPG & Benzin,Sedan,Gri,1998,136,Önden Çekiş,8.7,61,150,1370,4.0
670000.0,19 Kasım 2023,Volkswagen,Jetta,1.4 TSi Exclusive,2010,156600.0,Düz,Benzin,Sedan,Gri (Gümüş),1390,122,Önden Çekiş,6.4,55,197,1693,4.0
560000.0,19 Kasım 2023,Volkswagen,Polo,1.2 Trendline,2012,224000.0,Düz,Benzin,Hatchback/5,Siyah,1198,70,Önden Çekiş,5.5,45,164,1535,4.0
510000.0,19 Kasım 2023,Opel,Corsa,1.2 Essentia,2013,150000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1229,80,Önden Çekiş,5.7,45,178,1748,3.0
899999.0,19 Kasım 2023,Seat,Leon,1.6 TDI Style,2017,196000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598,115,Önden Çekiş,4.1,50,210,1835,4.0
875000.0,19 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2022,6001.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,210,2160,4.0
650000.0,19 Kasım 2023,Renault,Clio,0.9 TCe Joy,2020,36850.0,Düz,Benzin,Hatchback/5,Füme,898,90,Önden Çekiş,5.0,45,170,1570,3.0
150000.0,19 Kasım 2023,Tofaş,Doğan,L,1992,36000.0,Düz,LPG & Benzin,Sedan,Mavi (metalik),1581,83,Arkadan İtiş,6.5,50,182,1720,4.0
329000.0,19 Kasım 2023,Peugeot,206,1.4 X-Design,2006,239000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1360,76,Önden Çekiş,6.9,50,185,1675,4.0
235000.0,19 Kasım 2023,Tofaş,Doğan,S,1994,280000.0,Düz,LPG & Benzin,Sedan,Beyaz,1581,83,Arkadan İtiş,6.5,50,164,1535,4.0
167000.0,19 Kasım 2023,Tofaş,Doğan,L,1992,286000.0,Düz,LPG & Benzin,Sedan,Mavi,1581,83,Arkadan İtiş,6.5,50,181,1658,4.0
645000.0,19 Kasım 2023,Nissan,Micra,1.2 Match,2014,56000.0,Düz,Benzin,Hatchback/5,Kırmızı,1198,80,Önden Çekiş,5.0,41,181,1658,4.0
760000.0,19 Kasım 2023,Citroen,C4 Grand Picasso,1.6 e-HDi Intensive,2014,158000.0,Yarı Otomatik,Dizel,MPV,Beyaz,1560,117,Önden Çekiş,4.0,55,163,1565,4.0
795000.0,19 Kasım 2023,Opel,Astra,1.6 CDTI Sport,2014,135000.0,Düz,Dizel,Hatchback/5,Siyah,1598,136,Önden Çekiş,3.9,56,206,2073,4.0
430000.0,19 Kasım 2023,Fiat,Punto,EVO 1.4 Fire My Life,2012,248000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1368,77,Önden Çekiş,5.9,45,189,1840,4.0
520000.0,19 Kasım 2023,Ford,Fiesta,1.4 TDCi Titanium,2011,156500.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1398,70,Önden Çekiş,4.2,45,194,1888,4.0
490000.0,19 Kasım 2023,Skoda,Fabia,1.4 Ambiente,2011,239000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1390,85,Önden Çekiş,5.9,45,172,1730,4.0
1150000.0,19 Kasım 2023,Ford,Focus,1.5 TDCi ST Line,2018,62000.0,Otomatik,Dizel,Hatchback/5,Mavi,1500,120,Önden Çekiş,4.4,47,166,1525,4.0
990000.0,19 Kasım 2023,Honda,Civic,1.6 i-VTEC Eco Executive,2017,116000.0,Otomatik,LPG & Benzin,Sedan,Füme,1597,125,Önden Çekiş,6.7,47,167,1609,4.0
640000.0,19 Kasım 2023,Nissan,Micra,1.2 Match,2014,105000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1198,80,Önden Çekiş,5.4,41,163,1370,4.0
415000.0,19 Kasım 2023,Opel,Vectra,2.0 CDX,2001,221500.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1998,136,Önden Çekiş,8.5,60,177,1625,4.0
560000.0,19 Kasım 2023,Renault,Fluence,1.5 dCi Touch Plus,2016,132000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.4,60,184,1765,4.0
545000.0,19 Kasım 2023,Peugeot,301,1.6 HDi Allure,2013,168500.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.3,50,184,1765,4.0
463000.0,19 Kasım 2023,Opel,Astra,1.6 Classic,2005,156000.0,Düz,LPG & Benzin,Hatchback/5,Mavi (metalik),1598,103,Önden Çekiş,6.6,52,162,1440,4.0
750000.0,19 Kasım 2023,Toyota,Yaris,1.33 Cool,2013,77000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1329,99,Önden Çekiş,5.0,42,203,1840,4.0
